year,project_id,camera_trap_array,deployment_id,sequence_id,start_time,end_time,class,order,family,genus,species,common_name,age,sex,group_size,seq_length,project_deployment_id
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991771,2023-09-05T03:46:59Z,2023-09-05T03:47:03Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068941,2023-11-25T20:15:30Z,2023-11-25T20:15:32Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,2,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7627330,2023-10-10T23:03:04Z,2023-10-10T23:03:32Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,28,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068761,2023-11-19T03:17:04Z,2023-11-19T03:17:07Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc32 10/04/2023,7574097,2023-10-25T06:42:34Z,2023-10-25T06:42:38Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc32 10/04/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8069004,2023-11-28T05:55:51Z,2023-11-28T05:57:18Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,87,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068950,2023-11-26T04:46:48Z,2023-11-26T04:46:53Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,5,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068915,2023-11-25T06:26:09Z,2023-11-25T06:27:05Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,56,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068766,2023-11-19T03:45:12Z,2023-11-19T03:45:15Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc56 09/22/2023,7644422,2023-09-30T01:04:11Z,2023-09-30T01:04:16Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,5,2006496_NY_Anthropogenic_NYC_23_loc56 09/22/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc49 09/28/2023,7630200,2023-10-06T22:06:23Z,2023-10-06T22:07:10Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,47,2006496_NY_Anthropogenic_NYC_23_loc49 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068991,2023-11-28T04:33:42Z,2023-11-28T04:34:06Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,24,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991907,2023-10-02T05:45:36Z,2023-10-02T05:45:40Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc49 09/28/2023,7635242,2023-10-25T21:32:34Z,2023-10-25T21:32:37Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc49 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068965,2023-11-27T04:34:28Z,2023-11-27T04:35:08Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,40,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068742,2023-11-17T23:48:46Z,2023-11-17T23:48:55Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,9,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068674,2023-11-14T06:02:37Z,2023-11-14T06:03:39Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,62,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068660,2023-11-12T16:48:27Z,2023-11-12T16:48:53Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,26,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068581,2023-11-09T00:24:20Z,2023-11-09T00:24:38Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,18,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7627387,2023-10-12T02:53:49Z,2023-10-12T02:53:52Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068722,2023-11-16T14:09:31Z,2023-11-16T14:09:35Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068820,2023-11-22T20:18:14Z,2023-11-22T20:18:16Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,2,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7627346,2023-10-10T23:26:43Z,2023-10-10T23:26:46Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc12 10/05/2023,7389745,2023-10-15T08:43:19Z,2023-10-15T08:43:23Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc12 10/05/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068890,2023-11-24T06:11:16Z,2023-11-24T06:11:19Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068643,2023-11-11T14:24:35Z,2023-11-11T14:24:39Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991817,2023-09-20T17:26:33Z,2023-09-20T17:26:33Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,0,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc53 10/05/2023,7637930,2023-10-13T00:21:44Z,2023-10-13T00:21:48Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc53 10/05/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069797,2023-10-13T04:42:02Z,2023-10-13T04:42:38Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,36,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068947,2023-11-25T20:54:26Z,2023-11-25T20:54:29Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8070021,2023-10-23T16:15:27Z,2023-10-23T16:15:30Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068764,2023-11-19T03:27:05Z,2023-11-19T03:27:07Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,2,2,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068360,2023-10-26T16:34:14Z,2023-10-26T16:34:28Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,14,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069828,2023-10-13T17:27:01Z,2023-10-13T17:27:09Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,8,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069826,2023-10-13T17:23:24Z,2023-10-13T17:24:26Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,62,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068340,2023-10-25T19:07:23Z,2023-10-25T19:07:47Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,24,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7627671,2023-10-17T05:10:05Z,2023-10-17T05:10:08Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc13 10/05/2023,7390592,2023-10-08T02:34:40Z,2023-10-08T02:34:44Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc13 10/05/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068648,2023-11-12T09:49:37Z,2023-11-12T09:49:41Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068932,2023-11-25T16:47:09Z,2023-11-25T16:47:22Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,13,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991811,2023-09-19T21:39:50Z,2023-09-19T21:39:55Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,5,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068877,2023-11-23T18:51:24Z,2023-11-23T18:51:27Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068961,2023-11-26T17:55:33Z,2023-11-26T17:55:36Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8069005,2023-11-28T06:13:25Z,2023-11-28T06:13:35Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,2,10,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068939,2023-11-25T20:04:13Z,2023-11-25T20:04:20Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,7,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068747,2023-11-18T03:20:19Z,2023-11-18T03:20:22Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069519,2023-10-02T18:17:21Z,2023-10-02T18:17:29Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,8,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068911,2023-11-25T04:32:39Z,2023-11-25T04:33:29Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,2,50,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991776,2023-09-05T04:17:21Z,2023-09-05T04:17:25Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc49 09/28/2023,7635131,2023-10-23T17:41:44Z,2023-10-23T17:41:48Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc49 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068942,2023-11-25T20:19:23Z,2023-11-25T20:20:05Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,42,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8070125,2023-10-29T05:03:25Z,2023-10-29T05:04:22Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,57,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068819,2023-11-23T00:06:58Z,2023-11-23T00:07:45Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,2,47,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068242,2023-10-19T15:34:53Z,2023-10-19T15:35:01Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,8,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8067599,2023-09-21T15:15:51Z,2023-09-21T15:15:54Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068903,2023-11-25T00:08:55Z,2023-11-25T00:09:27Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,32,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069570,2023-10-04T16:59:09Z,2023-10-04T16:59:20Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,11,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991795,2023-09-12T20:11:12Z,2023-09-12T20:11:16Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc12 10/05/2023,7390426,2023-10-31T18:18:19Z,2023-10-31T18:18:23Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc12 10/05/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069517,2023-10-02T18:09:02Z,2023-10-02T18:09:12Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,10,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069832,2023-10-14T02:38:32Z,2023-10-14T02:38:41Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,9,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068580,2023-11-08T23:37:13Z,2023-11-08T23:37:21Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,8,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8070155,2023-11-02T04:52:46Z,2023-11-02T04:53:21Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,35,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068940,2023-11-25T20:11:27Z,2023-11-25T20:11:49Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,2,22,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068148,2023-10-14T03:48:02Z,2023-10-14T03:48:20Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,18,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068901,2023-11-24T22:52:28Z,2023-11-24T22:53:10Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,42,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc49 09/28/2023,7635276,2023-10-26T18:26:23Z,2023-10-26T18:26:26Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc49 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069578,2023-10-05T05:30:32Z,2023-10-05T05:30:40Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,8,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7627392,2023-10-12T03:39:32Z,2023-10-12T03:39:35Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068887,2023-11-24T05:07:02Z,2023-11-24T05:08:54Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,112,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069888,2023-10-15T23:47:19Z,2023-10-15T23:47:22Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7627331,2023-10-10T23:01:56Z,2023-10-10T23:01:59Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991798,2023-09-13T04:12:24Z,2023-09-13T04:12:28Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068759,2023-11-19T02:29:36Z,2023-11-19T02:29:39Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8070288,2023-11-25T23:54:52Z,2023-11-25T23:54:55Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068577,2023-11-08T15:26:50Z,2023-11-08T15:26:54Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991799,2023-09-13T19:50:41Z,2023-09-13T19:50:45Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc53 10/05/2023,7637945,2023-10-13T00:36:59Z,2023-10-13T00:37:03Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc53 10/05/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069130,2023-09-21T05:06:04Z,2023-09-21T05:06:07Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
